Fri Apr 17 13:07:10 2015

Tid	Sleep	Eat	VE Work	Leisure	
14:31:03	0.796896	0.228315	0.027600	1.000000	
14:32:03	0.798996	0.226235	0.027600	1.000000	
14:33:03	0.801096	0.224155	0.027600	1.000000	
14:34:03	0.803196	0.222075	0.027600	1.000000	
14:35:03	0.805296	0.219995	0.027600	1.000000	
14:36:03	0.807396	0.217915	0.027600	1.000000	
14:37:03	0.809496	0.215835	0.027600	1.000000	
14:38:03	0.811596	0.213755	0.027600	1.000000	
14:39:02	0.813696	0.211675	0.027600	1.000000	
14:40:03	0.815796	0.209595	0.027600	1.000000	
14:41:03	0.817896	0.207515	0.027600	1.000000	
14:42:03	0.819996	0.205435	0.027600	1.000000	
14:43:03	0.822096	0.203355	0.027600	1.000000	
14:44:03	0.824196	0.201275	0.027600	1.000000	
14:45:03	0.826296	0.199195	0.027600	1.000000	
14:46:03	0.828396	0.197115	0.027600	1.000000	
14:47:03	0.830496	0.195035	0.027600	1.000000	
14:48:03	0.832596	0.192955	0.027600	1.000000	
14:49:02	0.834696	0.190875	0.027600	1.000000	
14:50:03	0.836796	0.188795	0.027600	1.000000	
14:51:03	0.838896	0.186715	0.027600	1.000000	
14:52:03	0.840996	0.184635	0.027600	1.000000	
14:53:03	0.843096	0.182555	0.027600	1.000000	
14:54:03	0.845196	0.180475	0.027600	1.000000	
14:55:03	0.847296	0.178395	0.027600	1.000000	
14:56:03	0.849396	0.176315	0.027600	1.000000	
14:57:03	0.851496	0.174235	0.027600	1.000000	
14:58:03	0.853595	0.172155	0.027600	1.000000	
14:59:03	0.855695	0.170075	0.027600	1.000000	
14:60:03	0.857795	0.167995	0.027600	1.000000	
15:01:03	0.859895	0.165915	0.027600	1.000000	
15:02:03	0.861995	0.163835	0.027600	1.000000	
15:03:03	0.864095	0.161755	0.027600	1.000000	
15:04:03	0.866195	0.159675	0.027600	1.000000	
15:05:03	0.868295	0.157595	0.027600	1.000000	
15:06:03	0.870395	0.155515	0.027600	1.000000	
15:07:03	0.872495	0.153435	0.027600	1.000000	
15:08:03	0.874595	0.151356	0.027600	1.000000	
15:09:03	0.876695	0.149276	0.027600	1.000000	
15:10:03	0.878795	0.147196	0.027600	1.000000	
15:11:02	0.880895	0.145116	0.027600	1.000000	
15:12:02	0.882995	0.143036	0.027600	1.000000	
15:13:02	0.885095	0.140956	0.027600	1.000000	
15:14:02	0.887195	0.138876	0.027600	1.000000	
15:15:02	0.889295	0.136796	0.027600	1.000000	
15:16:02	0.891395	0.134716	0.027600	1.000000	
15:17:03	0.893495	0.132636	0.027600	1.000000	
15:18:03	0.895595	0.130556	0.027600	1.000000	
15:19:03	0.897695	0.128476	0.027600	1.000000	
15:20:03	0.899795	0.126396	0.027600	1.000000	
15:21:03	0.901895	0.124316	0.027600	1.000000	
15:22:03	0.903995	0.122236	0.027600	1.000000	
15:23:03	0.906095	0.120156	0.027600	1.000000	
15:24:03	0.908195	0.118076	0.027600	1.000000	
15:25:03	0.910295	0.115996	0.027600	1.000000	
15:26:03	0.912395	0.113916	0.027600	1.000000	
15:27:03	0.914495	0.111836	0.027600	1.000000	
15:28:03	0.916595	0.109756	0.027600	1.000000	
15:29:03	0.918695	0.107676	0.027600	1.000000	
15:30:03	0.920795	0.105596	0.027600	1.000000	
15:31:03	0.922895	0.103516	0.027600	1.000000	
15:32:03	0.924995	0.101436	0.027600	1.000000	
15:33:03	0.927095	0.099356	0.027600	1.000000	
15:34:03	0.929195	0.097276	0.027600	1.000000	
15:35:02	0.931295	0.095196	0.027600	1.000000	
15:36:03	0.933395	0.093116	0.027600	1.000000	
15:37:03	0.935495	0.091036	0.027600	1.000000	
15:38:03	0.937595	0.088956	0.027600	1.000000	
15:39:03	0.939695	0.086876	0.027600	1.000000	
15:40:03	0.941795	0.084796	0.027600	1.000000	
15:41:02	0.943895	0.082716	0.027600	1.000000	
15:42:02	0.945995	0.080636	0.027600	1.000000	
15:43:03	0.948095	0.078556	0.027600	1.000000	
15:44:03	0.950195	0.076476	0.027600	1.000000	
15:45:03	0.952295	0.074396	0.027600	1.000000	
15:46:03	0.954395	0.072316	0.027600	1.000000	
15:47:03	0.956495	0.070236	0.027600	1.000000	
15:48:03	0.958595	0.068156	0.027600	1.000000	
15:49:03	0.960695	0.066076	0.027600	1.000000	
15:50:03	0.960695	0.066076	0.027600	1.000000	
15:51:03	0.960695	0.066076	0.027600	1.000000	
15:52:03	0.960695	0.066076	0.027600	1.000000	
15:53:03	0.960695	0.083076	0.022700	1.000000	
15:54:03	0.960695	0.100076	0.017800	1.000000	
15:55:03	0.960695	0.117076	0.012900	1.000000	
15:56:03	0.960695	0.117076	0.012900	1.000000	
15:57:03	0.957395	0.117076	0.012900	1.000000	
15:58:03	0.954095	0.117076	0.012900	1.000000	
15:59:02	0.950795	0.117076	0.012900	1.000000	
15:60:03	0.947495	0.117076	0.012900	1.000000	
16:01:03	0.944195	0.117076	0.012900	1.000000	
16:02:02	0.940895	0.117076	0.012900	1.000000	
16:03:02	0.937595	0.117076	0.012900	1.000000	
16:04:02	0.934295	0.117076	0.012900	1.000000	
16:05:02	0.930995	0.117076	0.012900	1.000000	
16:06:02	0.927695	0.117076	0.012900	1.000000	
16:07:02	0.924395	0.117076	0.012900	1.000000	
16:08:02	0.921095	0.117076	0.012900	1.000000	
16:09:02	0.917795	0.117076	0.012900	1.000000	
16:10:03	0.914495	0.117076	0.012900	1.000000	
16:11:03	0.911195	0.117076	0.012900	1.000000	
16:12:03	0.907895	0.117076	0.012900	1.000000	
16:13:03	0.904595	0.117076	0.012900	1.000000	
16:14:03	0.901295	0.117076	0.012900	1.000000	
16:15:03	0.897995	0.117076	0.012900	1.000000	
16:16:03	0.894695	0.117076	0.012900	1.000000	
16:17:03	0.891395	0.117076	0.012900	1.000000	
16:18:03	0.888095	0.117076	0.012900	1.000000	
16:19:03	0.884795	0.117076	0.012900	1.000000	
16:20:03	0.881495	0.117076	0.012900	1.000000	
16:21:03	0.878195	0.117076	0.012900	1.000000	
16:22:03	0.874895	0.117076	0.012900	1.000000	
16:23:03	0.871595	0.117076	0.012900	1.000000	
16:24:03	0.868295	0.117076	0.012900	1.000000	
16:25:03	0.864995	0.117076	0.012900	1.000000	
16:26:03	0.861695	0.117076	0.012900	1.000000	
16:27:03	0.858395	0.117076	0.012900	1.000000	
16:28:03	0.855095	0.117076	0.012900	1.000000	
16:29:03	0.851795	0.117076	0.012900	1.000000	
16:30:03	0.848495	0.117076	0.012900	1.000000	
16:31:03	0.845195	0.117076	0.012900	1.000000	
16:32:03	0.841895	0.117076	0.012900	1.000000	
16:33:03	0.838595	0.117076	0.012900	1.000000	
16:34:02	0.835295	0.117076	0.012900	1.000000	
16:35:03	0.831995	0.117076	0.012900	1.000000	
16:36:03	0.828695	0.117076	0.012900	1.000000	
16:37:03	0.825395	0.117076	0.012900	1.000000	
16:38:03	0.822095	0.117076	0.012900	1.000000	
16:39:03	0.818795	0.117076	0.012900	1.000000	
16:40:03	0.815495	0.117076	0.012900	1.000000	
16:41:03	0.812195	0.117076	0.012900	1.000000	
16:42:02	0.808895	0.117076	0.012900	1.000000	
16:43:03	0.805595	0.117076	0.012900	1.000000	
16:44:02	0.802294	0.117076	0.012900	1.000000	
16:45:03	0.798994	0.117076	0.012900	1.000000	
16:46:03	0.795694	0.117076	0.012900	1.000000	
16:47:03	0.792394	0.117076	0.012900	1.000000	
16:48:03	0.789094	0.117076	0.012900	1.000000	
16:49:03	0.785794	0.117076	0.012900	1.000000	
16:50:03	0.782494	0.117076	0.012900	1.000000	
16:51:03	0.779194	0.117076	0.012900	1.000000	
16:52:03	0.775894	0.117076	0.012900	1.000000	
16:53:03	0.772594	0.117076	0.012900	1.000000	
16:54:03	0.769294	0.117076	0.012900	1.000000	
16:55:03	0.765994	0.117076	0.012900	1.000000	
16:56:03	0.762694	0.117076	0.012900	1.000000	
16:57:03	0.759394	0.117076	0.012900	1.000000	
16:58:03	0.756094	0.117076	0.012900	1.000000	
16:59:03	0.752794	0.117076	0.012900	1.000000	
16:60:03	0.749494	0.117076	0.012900	1.000000	
17:01:03	0.746194	0.117076	0.012900	1.000000	
17:02:03	0.742894	0.117076	0.012900	1.000000	
17:03:03	0.739594	0.117076	0.012900	1.000000	
17:04:02	0.736294	0.117076	0.012900	1.000000	
17:05:03	0.732994	0.117076	0.012900	1.000000	
17:06:03	0.729694	0.117076	0.012900	1.000000	
17:07:03	0.726394	0.117076	0.012900	1.000000	
17:08:03	0.723094	0.117076	0.012900	1.000000	
17:09:03	0.719794	0.117076	0.012900	1.000000	
17:10:03	0.716494	0.117076	0.012900	1.000000	
17:11:03	0.713194	0.117076	0.012900	1.000000	
17:12:03	0.709894	0.117076	0.012900	1.000000	
17:13:03	0.706594	0.117076	0.012900	1.000000	
17:14:03	0.703294	0.117076	0.012900	1.000000	
17:15:03	0.699994	0.117076	0.012900	1.000000	
17:16:03	0.696694	0.117076	0.012900	1.000000	
17:17:03	0.693394	0.117076	0.012900	1.000000	
17:18:03	0.690094	0.117076	0.012900	1.000000	
17:19:03	0.686794	0.117076	0.012900	1.000000	
17:20:03	0.683494	0.117076	0.012900	1.000000	
17:21:03	0.680194	0.117076	0.012900	1.000000	
17:22:03	0.676894	0.117076	0.012900	1.000000	
17:23:03	0.673594	0.117076	0.012900	1.000000	
17:24:03	0.670294	0.117076	0.012900	1.000000	
17:25:03	0.666994	0.117076	0.012900	1.000000	
17:26:03	0.663694	0.117076	0.012900	1.000000	
17:27:03	0.660394	0.117076	0.012900	1.000000	
17:28:03	0.657094	0.117076	0.012900	1.000000	
17:29:03	0.653794	0.117076	0.012900	1.000000	
17:30:03	0.650494	0.117076	0.012900	1.000000	
17:31:03	0.647194	0.117076	0.012900	1.000000	
17:32:03	0.643894	0.117076	0.012900	1.000000	
17:33:03	0.640594	0.117076	0.012900	1.000000	
17:34:03	0.637294	0.117076	0.012900	1.000000	
17:35:03	0.633994	0.117076	0.012900	1.000000	
17:36:03	0.630694	0.117076	0.012900	1.000000	
17:37:03	0.627394	0.117076	0.012900	1.000000	
17:38:03	0.624094	0.117076	0.012900	1.000000	
17:39:03	0.620794	0.117076	0.012900	1.000000	
17:40:03	0.617494	0.117076	0.012900	1.000000	
17:41:03	0.614194	0.117076	0.012900	1.000000	
17:42:03	0.610894	0.117076	0.012900	1.000000	
17:43:03	0.607594	0.117076	0.012900	1.000000	
17:44:03	0.604294	0.117076	0.012900	1.000000	
17:45:02	0.600994	0.117076	0.012900	1.000000	
17:46:03	0.597694	0.117076	0.012900	1.000000	
17:47:03	0.594394	0.117076	0.012900	1.000000	
17:48:03	0.591094	0.117076	0.012900	1.000000	
