00:01:22	0.440000	0.540000	0.490000	0.530000	
00:01:24	0.450000	0.540000	0.480000	0.530000	
00:01:25	0.460000	0.540000	0.470000	0.530000	
00:01:26	0.470000	0.540000	0.460000	0.530000	
00:01:27	0.480000	0.540000	0.450000	0.530000	
00:01:28	0.480000	0.540000	0.450000	0.530000	
00:01:30	0.480000	0.540000	0.450000	0.530000	
00:01:31	0.480000	0.540000	0.450000	0.530000	
00:01:32	0.480000	0.540000	0.460000	0.520000	
00:01:33	0.480000	0.540000	0.470000	0.510000	
00:01:34	0.480000	0.540000	0.480000	0.500000	
00:01:36	0.480000	0.540000	0.490000	0.490000	
00:01:37	0.480000	0.540000	0.500000	0.480000	
00:01:38	0.480000	0.540000	0.500000	0.480000	
00:01:39	0.480000	0.540000	0.500000	0.480000	
00:01:40	0.480000	0.540000	0.500000	0.480000	
00:01:42	0.490000	0.540000	0.490000	0.480000	
00:01:43	0.500000	0.540000	0.480000	0.480000	
00:01:44	0.510000	0.540000	0.470000	0.480000	
00:01:45	0.520000	0.540000	0.460000	0.480000	
00:01:46	0.530000	0.540000	0.450000	0.480000	
00:01:48	0.540000	0.540000	0.440000	0.480000	
00:01:49	0.540000	0.540000	0.440000	0.480000	
00:01:50	0.540000	0.540000	0.440000	0.480000	
00:01:51	0.540000	0.540000	0.440000	0.480000	
00:01:52	0.540000	0.540000	0.450000	0.470000	
00:01:54	0.540000	0.540000	0.460000	0.460000	
00:01:55	0.540000	0.540000	0.470000	0.450000	
00:01:56	0.540000	0.540000	0.480000	0.440000	
00:01:57	0.540000	0.540000	0.490000	0.430000	
00:01:58	0.540000	0.540000	0.490000	0.430000	
00:01:60	0.540000	0.540000	0.490000	0.430000	
00:02:01	0.540000	0.530000	0.490000	0.440000	
00:02:02	0.540000	0.520000	0.490000	0.450000	
00:02:03	0.540000	0.510000	0.490000	0.460000	
00:02:04	0.540000	0.500000	0.490000	0.470000	
00:02:06	0.540000	0.490000	0.490000	0.480000	
00:02:07	0.540000	0.480000	0.490000	0.490000	
00:02:08	0.540000	0.480000	0.490000	0.490000	
00:02:09	0.540000	0.480000	0.490000	0.490000	
00:02:10	0.540000	0.480000	0.490000	0.490000	
00:02:11	0.530000	0.490000	0.490000	0.490000	
00:02:13	0.520000	0.500000	0.490000	0.490000	
00:02:14	0.510000	0.510000	0.490000	0.490000	
00:02:15	0.500000	0.520000	0.490000	0.490000	
00:02:16	0.490000	0.530000	0.490000	0.490000	
00:02:18	0.480000	0.540000	0.490000	0.490000	
00:02:19	0.480000	0.540000	0.490000	0.490000	
00:02:20	0.480000	0.540000	0.490000	0.490000	
00:02:21	0.480000	0.540000	0.490000	0.490000	
00:02:22	0.480000	0.540000	0.490000	0.490000	
00:02:24	0.490000	0.540000	0.480000	0.490000	
00:02:25	0.500000	0.540000	0.470000	0.490000	
00:02:26	0.510000	0.540000	0.460000	0.490000	
00:02:27	0.520000	0.540000	0.450000	0.490000	
00:02:28	0.520000	0.540000	0.450000	0.490000	
00:02:30	0.520000	0.540000	0.450000	0.490000	
00:02:31	0.520000	0.540000	0.450000	0.490000	
00:02:32	0.520000	0.540000	0.460000	0.480000	
00:02:33	0.520000	0.540000	0.470000	0.470000	
00:02:34	0.520000	0.540000	0.480000	0.460000	
00:02:36	0.520000	0.540000	0.490000	0.450000	
00:02:37	0.520000	0.540000	0.500000	0.440000	
00:02:38	0.520000	0.540000	0.500000	0.440000	
00:02:39	0.520000	0.540000	0.500000	0.440000	
00:02:40	0.520000	0.530000	0.500000	0.450000	
00:02:42	0.520000	0.520000	0.500000	0.460000	
00:02:43	0.520000	0.510000	0.500000	0.470000	
00:02:44	0.520000	0.500000	0.500000	0.480000	
00:02:45	0.520000	0.490000	0.500000	0.490000	
00:02:46	0.520000	0.480000	0.500000	0.500000	
00:02:48	0.520000	0.470000	0.500000	0.510000	
00:02:49	0.520000	0.470000	0.500000	0.510000	
00:02:50	0.520000	0.470000	0.500000	0.510000	
00:02:51	0.510000	0.480000	0.500000	0.510000	
00:02:52	0.500000	0.490000	0.500000	0.510000	
00:02:54	0.490000	0.500000	0.500000	0.510000	
00:02:55	0.480000	0.510000	0.500000	0.510000	
00:02:56	0.470000	0.520000	0.500000	0.510000	
00:02:57	0.460000	0.530000	0.500000	0.510000	
00:02:58	0.460000	0.530000	0.500000	0.510000	
00:02:59	0.470000	0.530000	0.490000	0.510000	
00:02:60	0.480000	0.530000	0.480000	0.510000	
00:03:01	0.490000	0.530000	0.470000	0.510000	
